order_id,customer_id,order_date,order_status,payment_method,shipping_address,total_amount
ORD_00000218,CUST_000975,2024-06-13,Cancelled,PayPal,"24506 David Mountain Apt. 524
Lake Tarachester, PA 34207",1673.35
ORD_00000219,CUST_000967,2025-03-17,Pending,Bank Transfer,"4686 Owens Trail Suite 691
Gabrielhaven, ME 01596",280.78
ORD_00000220,CUST_000150,2024-06-12,Pending,Credit Card,"USS Hood
FPO AE 28252",2287.45
ORD_00000221,CUST_000087,2025-03-11,Shipped,PayPal,"USNV Lee
FPO AP 36050",2230.21
ORD_00000222,CUST_000412,2024-12-02,Processing,Bank Transfer,"82322 Boone Shore Apt. 376
Lake Jessica, VI 27905",6625.57
ORD_00000223,CUST_000063,2025-02-24,Delivered,Credit Card,"54177 Wood Plain
Lutzchester, CO 06045",8811.22
ORD_00000224,CUST_000677,2025-02-16,Processing,Credit Card,"9118 Martin Street
Victorbury, RI 28713",42.84
ORD_00000225,CUST_000647,2025-01-20,Cancelled,PayPal,"914 David Radial Suite 315
Cynthiahaven, AR 85500",6260.41
ORD_00000226,CUST_000430,2024-06-12,Delivered,PayPal,"7513 William Track Apt. 823
Brownside, KY 36495",3916.68
ORD_00000227,CUST_000739,2024-09-07,Shipped,PayPal,"13813 Espinoza Springs Suite 184
New Jeremiah, MO 97475",853.5
ORD_00000228,CUST_000009,2024-09-16,Shipped,Debit Card,"77337 Carl Manors
Jameston, MI 39104",7472.4
ORD_00000229,CUST_000718,2025-03-22,Delivered,Bank Transfer,"27931 Amanda Wells Suite 277
Roberttown, NE 91620",6693.52
ORD_00000230,CUST_000660,2024-06-14,Processing,Bank Transfer,"609 Cruz Way Apt. 182
Port Christopher, AK 63522",6283.72
ORD_00000231,CUST_000715,2024-09-28,Shipped,Bank Transfer,"8309 Morris Flat
Gonzalezview, OR 18148",2324.22
ORD_00000232,CUST_000795,2024-12-06,Processing,PayPal,"617 Lucas Plains
Robinsonmouth, TN 36527",7090.32
ORD_00000233,CUST_000087,2025-03-25,Pending,PayPal,"USNV Contreras
FPO AE 23116",1496.75
ORD_00000234,CUST_000400,2024-06-16,Processing,PayPal,"5830 James Village
Amandaside, WI 60796",2718.08
ORD_00000235,CUST_000219,2024-10-18,Pending,PayPal,"4910 Cameron Highway
North Patricia, MP 99331",4653.52
ORD_00000236,CUST_000534,2025-05-02,Shipped,Debit Card,"7834 Tyler Village
East Shelby, NY 10855",3083.9
ORD_00000237,CUST_000024,2025-05-15,Pending,PayPal,"77110 Justin Extensions Apt. 736
South Larrymouth, WV 34804",2879.29
ORD_00000238,CUST_000248,2024-07-14,Shipped,Bank Transfer,"480 Laura Burgs
Port Christopherbury, AR 90580",1114.26
ORD_00000239,CUST_000518,2025-01-25,Pending,Credit Card,"904 Christopher Stream Apt. 921
Donnaside, VI 95732",6376.31
ORD_00000240,CUST_000862,2025-04-24,Shipped,PayPal,"2443 Page Heights Suite 618
Ronaldshire, FM 13432",1852.82
ORD_00000241,CUST_000643,2024-10-20,Cancelled,PayPal,"65974 Henson Roads
West Zacharyville, PA 24765",2805.77
ORD_00000242,CUST_000127,2025-02-16,Pending,Credit Card,"338 Megan Lane
Robertshire, NJ 70584",6841.55
ORD_00000243,CUST_000460,2025-01-24,Shipped,Credit Card,"126 Jenkins Ridges Apt. 699
Lake Jennifer, NH 59878",1237.77
ORD_00000244,CUST_000465,2025-02-07,Shipped,Debit Card,"657 House Street Suite 597
Alvaradomouth, PA 61315",6693.58
ORD_00000245,CUST_000825,2024-12-02,Cancelled,Debit Card,"75068 James Street
Port Thomas, MP 29858",5407.37
ORD_00000246,CUST_000359,2024-12-30,Shipped,PayPal,"126 Hart Lodge Suite 707
Lake Lori, MH 48746",9240.69
ORD_00000247,CUST_000683,2024-09-09,Cancelled,Debit Card,"17321 Jeffery Route Suite 878
Port Courtney, NC 02474",223.53
ORD_00000248,CUST_000732,2025-05-31,Delivered,Debit Card,"Unit 2955 Box 7693
DPO AE 67618",15213.35
ORD_00000249,CUST_000108,2024-12-14,Shipped,Debit Card,"9919 Robert Field
West Joycebury, WI 40682",1296.57
ORD_00000250,CUST_000843,2024-09-21,Shipped,Bank Transfer,"7084 Freeman Creek Suite 249
Mariafurt, IA 34068",2559.56
ORD_00000251,CUST_000101,2024-08-18,Processing,Bank Transfer,"416 Crystal Tunnel
Maynardburgh, KY 01921",1416.72
ORD_00000252,CUST_000849,2024-12-07,Delivered,Credit Card,"13215 Coleman Circle Apt. 918
Wilsonville, AL 35597",3736.75
ORD_00000253,CUST_000095,2025-03-20,Pending,Bank Transfer,"071 Edward Common
North Victoria, OR 85415",1404.25
ORD_00000254,CUST_000910,2024-10-29,Processing,Bank Transfer,"6117 Kenneth Orchard
Rhondaview, MT 45779",2418.96
ORD_00000255,CUST_000220,2024-10-17,Delivered,Credit Card,"35591 Leon Throughway
Julieland, MI 86468",3724.74
ORD_00000256,CUST_000379,2024-11-03,Cancelled,Bank Transfer,"3386 Hicks Isle
North Seanport, KS 27867",668.08
ORD_00000257,CUST_000603,2024-10-03,Cancelled,Bank Transfer,"PSC 5019, Box 1653
APO AA 34533",4057.64
ORD_00000258,CUST_000893,2024-11-21,Shipped,Bank Transfer,"677 Lynn Fords Suite 145
West Stacy, KY 72270",1039.45
ORD_00000259,CUST_000652,2025-05-14,Delivered,Bank Transfer,"535 Ashley Skyway
Jamesstad, WA 99707",3097.55
ORD_00000260,CUST_000706,2024-07-03,Delivered,Bank Transfer,"3929 Walsh Lodge
Coreyborough, FL 60238",129.36
ORD_00000261,CUST_000844,2024-07-07,Processing,Debit Card,"64384 Dawson Street
New Laurentown, MN 06884",6796.86
ORD_00000262,CUST_000518,2025-05-12,Processing,Bank Transfer,"39236 Louis Forges Apt. 865
Francisville, DE 91514",3353.48
ORD_00000263,CUST_000729,2025-04-17,Delivered,Debit Card,"128 Aaron Burg Suite 238
New Jasonburgh, KY 48218",5026.29
ORD_00000264,CUST_000992,2024-07-18,Cancelled,Credit Card,"7619 Smith River
North Thomasberg, IA 30437",1469.24
ORD_00000265,CUST_000712,2025-05-18,Processing,Bank Transfer,"35315 Michael Expressway
Ballport, MI 91996",4977.35
ORD_00000266,CUST_000485,2025-04-05,Pending,Debit Card,"094 Joseph Mission Suite 168
New Elizabeth, ND 23202",8720.12
ORD_00000267,CUST_000967,2024-07-04,Cancelled,PayPal,"6821 Lee Curve Suite 038
Castanedaport, SD 91782",3326.84
ORD_00000268,CUST_000944,2025-05-23,Pending,Bank Transfer,"22322 Moore Meadows Apt. 783
Huntland, GA 45118",6544.34
ORD_00000269,CUST_000113,2024-09-06,Pending,PayPal,"784 Reed Avenue
Jonathanport, UT 12333",4136.89
ORD_00000270,CUST_000586,2024-11-15,Shipped,Credit Card,"1057 Contreras Bypass Suite 525
East Beth, SC 17304",633.1
ORD_00000271,CUST_000536,2024-09-12,Processing,Credit Card,"5199 Flores Avenue
Webbview, NM 18364",300.84
ORD_00000272,CUST_000381,2025-02-23,Shipped,PayPal,"706 Thompson Turnpike Apt. 162
North Kevin, TN 59299",2246.46
ORD_00000273,CUST_000311,2024-11-15,Shipped,Bank Transfer,"724 Silva Curve Suite 152
North Marcus, NE 72530",3217.37
ORD_00000274,CUST_000029,2024-07-24,Processing,Debit Card,"207 Brittney Passage
East Whitney, OR 17458",4591.83
ORD_00000275,CUST_000803,2024-10-14,Cancelled,Bank Transfer,"942 Cynthia Springs
Travisland, IL 07007",5087.2
ORD_00000276,CUST_000050,2025-02-28,Shipped,PayPal,"902 Miller Bridge
East Timothy, OH 18351",527.47
ORD_00000277,CUST_000221,2025-04-10,Processing,Bank Transfer,"9432 Clarke Fort
Port George, AR 72715",1471.17
ORD_00000278,CUST_000003,2024-06-07,Pending,PayPal,"003 Barton Cove Suite 150
Weaverberg, LA 50469",3465.06
ORD_00000279,CUST_000070,2024-06-10,Pending,Bank Transfer,"208 Wilson Knolls Apt. 228
Hendrickston, AK 75544",3057.97
ORD_00000280,CUST_000493,2025-01-05,Cancelled,PayPal,"411 Rodriguez Prairie Apt. 364
Wrightberg, UT 45578",9665.45
ORD_00000281,CUST_000580,2025-01-16,Delivered,PayPal,"25996 Boyd Ford
Kathleenberg, OK 90299",780.37
ORD_00000282,CUST_000801,2025-02-12,Delivered,Bank Transfer,"715 Levine Shoals Apt. 959
Lindaland, WY 76722",2597.67
ORD_00000283,CUST_000855,2024-09-24,Cancelled,Debit Card,"07191 Jesse Field Apt. 635
North Colleen, NJ 24033",2261.49
ORD_00000284,CUST_000781,2024-08-18,Processing,Bank Transfer,"155 Fisher Viaduct Apt. 438
Brownville, CA 45438",13385.35
ORD_00000285,CUST_000780,2024-09-25,Delivered,Bank Transfer,"88959 Harper Crescent
Lake Jennifer, MD 88504",6514.58
ORD_00000286,CUST_000153,2025-01-04,Shipped,Credit Card,"66648 Joshua Corners
Port Shannon, KS 03541",1170.27
ORD_00000287,CUST_000820,2025-06-03,Cancelled,Bank Transfer,"801 Adam Lodge
New Franklin, KY 36071",2091.68
ORD_00000288,CUST_000397,2024-08-31,Processing,Bank Transfer,"518 Darlene Oval Suite 517
West Justinbury, MO 76406",2094.24
ORD_00000289,CUST_000348,2024-12-27,Cancelled,Credit Card,"5948 Anthony Haven
Brandonton, PA 09606",5589.82
ORD_00000290,CUST_000982,2024-06-18,Delivered,PayPal,"9819 Jacob Field Apt. 679
South Lauren, LA 02756",2414.05
ORD_00000291,CUST_000662,2025-03-11,Pending,Debit Card,"075 Matthew Viaduct
Lake Staceyview, AK 68120",786.57
ORD_00000292,CUST_000725,2024-07-18,Pending,PayPal,"91796 Garcia Unions
Catherinetown, ND 50634",1105.07
ORD_00000293,CUST_000575,2024-10-04,Pending,Credit Card,"455 Brittney Corner Suite 665
Nicolebury, KS 61085",10066.47
ORD_00000294,CUST_000198,2025-05-21,Cancelled,Credit Card,"8881 Taylor Union
Holderbury, HI 08224",4679.75
ORD_00000295,CUST_000981,2024-07-05,Cancelled,Debit Card,"78176 John Stravenue
West Matthew, NC 71839",2871.32
ORD_00000296,CUST_000769,2024-07-17,Delivered,Credit Card,"77615 Amy Mission
Larryview, MS 61881",201.99
ORD_00000297,CUST_000124,2024-11-12,Cancelled,Debit Card,"42597 Stewart Course
West Jonathan, VI 46384",6896.88
ORD_00000298,CUST_000986,2024-12-22,Pending,PayPal,"519 Brown Ports Apt. 140
West Kevinport, ME 75404",298.59
ORD_00000299,CUST_000806,2024-11-07,Processing,Debit Card,"16538 Velasquez Valleys Apt. 907
Myersfurt, NM 47244",7724.68
ORD_00000300,CUST_000850,2025-02-17,Cancelled,Bank Transfer,"03157 Smith Key Apt. 124
Katherinefort, NV 72677",632.65
ORD_00000301,CUST_000087,2024-08-30,Cancelled,PayPal,"968 Nancy Port
East Stephen, WV 55347",1364.64
ORD_00000302,CUST_000412,2024-11-04,Cancelled,Credit Card,"2601 Bright Mission
Port Robert, MA 66683",7437.03
ORD_00000303,CUST_000504,2024-06-30,Pending,PayPal,"PSC 2613, Box 5427
APO AE 11279",150.1
ORD_00000304,CUST_000448,2025-02-06,Processing,Bank Transfer,"Unit 8233 Box 2002
DPO AA 90162",1169.25
ORD_00000305,CUST_000025,2024-08-26,Cancelled,PayPal,"4071 Robinson Creek Apt. 564
West Melissa, HI 97284",247.12
ORD_00000306,CUST_000392,2024-12-26,Shipped,Credit Card,"184 John Heights
North Melvin, GU 92730",852.86
ORD_00000307,CUST_000118,2025-04-20,Pending,Debit Card,"8716 Lee Ridge Apt. 032
North Ryan, OH 93944",6421.64
ORD_00000308,CUST_000293,2025-03-19,Processing,Debit Card,"82155 Baker Valleys
East Stacystad, CT 23883",507.54
ORD_00000309,CUST_000262,2024-07-14,Pending,Debit Card,"0179 Brittany Hollow
Victoriamouth, SC 48434",839.57
ORD_00000310,CUST_000315,2025-04-25,Delivered,Debit Card,"PSC 6962, Box 5367
APO AE 13925",799.74
ORD_00000311,CUST_000061,2024-11-30,Cancelled,PayPal,"45741 Peterson Key
East Virginia, AR 17601",6761.75
ORD_00000312,CUST_000186,2024-08-12,Pending,Credit Card,"Unit 2371 Box 6643
DPO AE 87279",4612.55
ORD_00000313,CUST_000306,2025-02-28,Delivered,Credit Card,"99972 Carl Island Apt. 927
Port Laurashire, IL 95585",5144.83
ORD_00000314,CUST_000328,2024-06-26,Processing,Bank Transfer,"420 Jessica Course Suite 310
North Cheyenneville, AK 89764",2134.3
ORD_00000315,CUST_000915,2025-03-13,Shipped,PayPal,"2049 Clayton Mall
Mckinneyland, AK 26746",3985.3
ORD_00000316,CUST_000385,2024-12-23,Pending,Credit Card,"2278 Margaret Falls
East Matthewborough, HI 40805",4178.85
ORD_00000317,CUST_000208,2024-09-12,Processing,Debit Card,"6965 Kennedy Locks
Larryshire, MI 78635",2478.27
ORD_00000318,CUST_000505,2025-05-21,Cancelled,Bank Transfer,"6312 Peterson Freeway
Shawnshire, VT 89685",975.88
ORD_00000319,CUST_000973,2025-05-27,Pending,PayPal,"0847 Angela Drive
East Dawn, KY 89502",10269.3
ORD_00000320,CUST_000063,2024-09-13,Shipped,Bank Transfer,"7484 Glover Locks Suite 451
Gregorystad, NH 18909",7119.53
ORD_00000321,CUST_000567,2025-01-19,Delivered,Credit Card,"60713 Kristina Corner Suite 382
Powellport, TN 52478",105.85
ORD_00000322,CUST_000496,2024-07-18,Pending,Bank Transfer,"955 Richardson Route
West Jennifer, WI 15153",611.25
ORD_00000323,CUST_000649,2025-04-07,Processing,Credit Card,"7730 Hoffman Garden
West Richard, MO 21590",4671.87
ORD_00000324,CUST_000276,2024-06-24,Cancelled,Credit Card,"191 Ana Estate
New Maryborough, FM 95312",1822.39
ORD_00000325,CUST_000253,2024-10-01,Cancelled,Debit Card,"550 Johnson Pass Apt. 511
Robertmouth, NY 44235",1357.73
ORD_00000326,CUST_000312,2024-10-28,Cancelled,Bank Transfer,"Unit 6217 Box 6272
DPO AA 30653",495.92
ORD_00000327,CUST_000457,2025-04-01,Pending,Debit Card,"5651 Watkins Mission Suite 301
Jordanborough, IA 71816",2430.95
ORD_00000328,CUST_000802,2024-09-09,Processing,PayPal,"12221 Castro Ford Apt. 205
North Angela, NC 81455",2901.84
ORD_00000329,CUST_000554,2025-02-21,Processing,Debit Card,"220 Jennifer Inlet
Port Vincentchester, PW 78111",412.26
ORD_00000330,CUST_000551,2024-11-13,Delivered,Bank Transfer,"382 Nicholas Lodge Suite 400
New Sierrafort, NM 29518",7680.0
ORD_00000331,CUST_000043,2024-10-03,Pending,Bank Transfer,"59590 Donald Forge Suite 530
East Matthewview, TX 26523",3213.8
ORD_00000332,CUST_000985,2024-11-10,Cancelled,PayPal,"370 Alvarez Isle Suite 440
Lake Christopher, NY 23502",1647.76
ORD_00000333,CUST_000669,2024-08-12,Processing,Credit Card,"7205 Flores Forks Apt. 168
Natashastad, MD 00605",4489.48
ORD_00000334,CUST_000062,2024-08-01,Delivered,PayPal,"0583 Brown Estate Apt. 884
New Edward, VA 70241",2109.32
ORD_00000335,CUST_000613,2025-01-24,Shipped,Bank Transfer,"8980 Anthony Roads Suite 285
Stephanieborough, AZ 41659",8207.72
ORD_00000336,CUST_000360,2024-08-08,Processing,PayPal,"41637 Steven Estates Suite 420
Port Tiffanystad, AR 24514",4442.18
ORD_00000337,CUST_000047,2025-01-29,Processing,Credit Card,"9939 Wells Points
North Sarahhaven, MN 77269",3724.62
ORD_00000338,CUST_000308,2024-07-12,Pending,Bank Transfer,"542 Hawkins Mission
Cynthiaport, CT 40779",8046.95
ORD_00000339,CUST_000716,2024-12-05,Pending,Debit Card,"887 Briggs Trace
Melanieland, MD 92006",6109.08
ORD_00000340,CUST_000743,2025-05-16,Cancelled,PayPal,"91379 Courtney Locks
Emilyport, UT 63112",4557.88
ORD_00000341,CUST_000900,2025-04-11,Delivered,Debit Card,"99479 Kevin Island
Port Stephanie, NY 40081",874.4
ORD_00000342,CUST_000626,2024-07-26,Cancelled,PayPal,"7416 Allen Mills Suite 667
Margaretborough, TX 58602",1526.28
ORD_00000343,CUST_000906,2024-07-13,Shipped,PayPal,"11685 Ewing Dam Suite 171
Boydport, NM 72281",7088.82
ORD_00000344,CUST_000771,2024-08-05,Delivered,PayPal,"3251 David Common
East Dianeside, NC 27123",573.62
ORD_00000345,CUST_000252,2025-02-14,Shipped,PayPal,"1011 Brandon Common
Burnettmouth, KS 92286",3926.37
ORD_00000346,CUST_000216,2024-12-27,Delivered,PayPal,"Unit 7961 Box 9423
DPO AP 07905",2849.28
ORD_00000347,CUST_000017,2024-08-13,Processing,Credit Card,"8247 William Burg Suite 092
Holmesstad, NV 35788",1948.7
ORD_00000348,CUST_000624,2025-03-01,Delivered,Credit Card,"54247 Stacey Lights Apt. 546
Grahamberg, PW 00697",3969.64
ORD_00000349,CUST_000924,2024-11-30,Pending,Debit Card,"23187 William Loop Apt. 344
Jerrymouth, MN 06634",1202.1
ORD_00000350,CUST_000424,2024-12-23,Cancelled,Bank Transfer,"385 Graves Ranch
East Angelaview, AL 20638",1138.77
ORD_00000351,CUST_000781,2024-11-17,Delivered,Credit Card,"684 Rodriguez Wells
Lindseymouth, PA 07740",2845.84
ORD_00000352,CUST_000807,2024-09-10,Pending,Credit Card,"3792 Shannon Brook
Smithside, WI 17431",1640.97
ORD_00000353,CUST_000914,2024-09-05,Delivered,Credit Card,"002 Herrera Manor
Crossside, DC 82534",4350.46
ORD_00000354,CUST_000362,2024-09-12,Delivered,PayPal,"09222 David Passage Apt. 690
Port Stephanie, GU 70824",1817.09
ORD_00000355,CUST_000397,2025-04-01,Processing,Credit Card,"232 Thomas Inlet
Devonland, MH 51873",6144.22
ORD_00000356,CUST_000128,2025-04-12,Delivered,PayPal,"8994 Vicki Expressway
Lake Stephanie, DC 23629",2627.5
ORD_00000357,CUST_000959,2024-12-06,Processing,Bank Transfer,"1999 Miller Pass Apt. 863
North John, IN 58971",6480.5
ORD_00000358,CUST_000010,2025-05-14,Processing,Credit Card,"45544 Anderson Neck
Lake Brettview, NC 80511",2811.93
ORD_00000359,CUST_000777,2025-05-08,Shipped,PayPal,"4225 Gonzalez Forge Suite 485
New Jasonmouth, MP 35736",5570.1
ORD_00000360,CUST_000197,2025-04-11,Pending,PayPal,"60830 Freeman Mews
Webbstad, NY 47127",5893.09
ORD_00000361,CUST_000828,2025-01-04,Processing,Debit Card,"57333 Forbes Parkway Apt. 790
East Amanda, WA 78111",4792.67
ORD_00000362,CUST_000506,2025-05-06,Shipped,Credit Card,"6947 Gill Ridge
South Sheila, FM 69247",3275.86
ORD_00000363,CUST_000288,2024-07-19,Delivered,Debit Card,"9624 Natasha Union
Ericview, TN 17911",1503.68
ORD_00000364,CUST_000008,2025-03-09,Processing,Bank Transfer,"3720 Thomas Stream
North Danielmouth, SC 43769",109.03
ORD_00000365,CUST_000114,2024-10-05,Shipped,Bank Transfer,"7351 Pamela Motorway Suite 449
Port Jennaville, UT 52741",2525.91
ORD_00000366,CUST_000175,2024-12-01,Cancelled,Debit Card,"02492 Emily Stream
North Annbury, ME 16316",1101.0
ORD_00000367,CUST_000676,2025-04-30,Cancelled,Debit Card,"5039 Brian Ville
New Sherry, AL 25453",5519.22
ORD_00000368,CUST_000067,2025-03-08,Cancelled,Debit Card,"73129 Flynn Burgs
Andreahaven, SC 96530",6373.4
ORD_00000369,CUST_000764,2024-12-22,Pending,Debit Card,"599 Perez Square Apt. 927
New Brittanyhaven, IA 92323",2147.15
ORD_00000370,CUST_000266,2025-02-03,Cancelled,Debit Card,"91062 Joshua Meadow Suite 863
Port Jeffreyland, PR 51292",8642.51
ORD_00000371,CUST_000903,2025-01-03,Cancelled,PayPal,"PSC 4867, Box 0769
APO AP 98776",7950.06
ORD_00000372,CUST_000197,2024-11-01,Pending,PayPal,"4911 Miller Coves Suite 427
West Matthew, NH 30458",3420.72
ORD_00000373,CUST_000698,2024-06-11,Cancelled,Bank Transfer,"725 Thompson Fork
East Evanfort, AS 24054",4061.32
ORD_00000374,CUST_000003,2024-11-30,Delivered,Credit Card,"PSC 5215, Box 2723
APO AE 16303",300.84
ORD_00000375,CUST_000875,2025-02-17,Shipped,Bank Transfer,"663 Robert Mill
Lauramouth, DC 61465",5303.72
ORD_00000376,CUST_000865,2024-11-14,Delivered,PayPal,"0534 Sellers Isle Suite 409
Sparksbury, KS 91028",4412.71
ORD_00000377,CUST_000125,2025-01-28,Cancelled,Bank Transfer,"USCGC Davis
FPO AP 38549",4091.55
ORD_00000378,CUST_000508,2025-03-09,Shipped,Credit Card,"291 Castillo Fields
Mackmouth, IA 99608",320.07
ORD_00000379,CUST_000906,2025-04-04,Processing,Credit Card,"00077 Teresa Crescent
Lake Ricky, NJ 84304",509.74
ORD_00000380,CUST_000285,2024-09-05,Delivered,Bank Transfer,"032 Louis Street Apt. 933
East Thomas, VI 34343",1951.76
ORD_00000381,CUST_000324,2025-01-29,Pending,Bank Transfer,"544 Valentine Mills Suite 924
Lauramouth, GU 10439",6320.15
ORD_00000382,CUST_000200,2024-11-19,Shipped,Credit Card,"679 Martinez Avenue Suite 137
Lynchside, VI 22167",2930.68
ORD_00000383,CUST_000902,2024-08-14,Cancelled,Credit Card,"9308 Holmes Trail
Elliottland, HI 66076",4015.58
ORD_00000384,CUST_000756,2025-05-31,Processing,Bank Transfer,"63581 Hamilton Club
East Susanfurt, GA 22844",549.68
ORD_00000385,CUST_000981,2025-02-20,Pending,Debit Card,"335 Anderson Trail
Kellyfort, TX 24524",5869.36
ORD_00000386,CUST_000202,2025-03-24,Processing,PayPal,"12520 Joseph Ferry Apt. 918
New Kathleen, DE 20618",2026.94
ORD_00000387,CUST_000319,2024-09-20,Pending,Credit Card,"PSC 6667, Box 8303
APO AE 64751",2399.94
ORD_00000388,CUST_000029,2024-08-07,Delivered,Bank Transfer,"937 Miller Oval
Tannerside, AS 34300",5417.28
ORD_00000389,CUST_000828,2024-12-17,Pending,PayPal,"967 Angela Via
Carlosberg, AL 67184",623.67
ORD_00000390,CUST_000861,2025-02-25,Shipped,Debit Card,"3851 Williams Lodge Suite 593
Brianville, AR 61029",1499.34
ORD_00000391,CUST_000111,2024-10-17,Delivered,Debit Card,"997 Donald Junction Suite 502
West Christina, MH 94593",4516.12
ORD_00000392,CUST_000982,2025-03-30,Shipped,Credit Card,"2544 Noble Road
East Erinmouth, OK 42076",703.74
ORD_00000393,CUST_000842,2024-12-22,Shipped,Debit Card,"7239 Alexander Oval Apt. 907
Patriciachester, ID 71735",4673.74
ORD_00000394,CUST_000967,2024-06-07,Pending,Bank Transfer,"9409 Stephen Mountain Apt. 291
Priceside, AL 29009",6319.15
ORD_00000395,CUST_000783,2024-10-30,Pending,Bank Transfer,"4029 Roberta Ridge Suite 650
Julieview, OH 39921",3351.05
ORD_00000396,CUST_000593,2024-07-01,Pending,Credit Card,"83560 Dennis Ramp
West Raven, CO 87424",925.14
ORD_00000397,CUST_000998,2024-12-01,Pending,Credit Card,"69380 Ryan Lock Apt. 704
West Ellen, CT 64324",6775.39
ORD_00000398,CUST_000387,2024-10-21,Shipped,Credit Card,"61084 Sanders Rue Apt. 479
Garciaburgh, MT 44507",1917.63
ORD_00000399,CUST_000802,2024-06-24,Processing,Credit Card,"5853 Garza Shores Suite 881
Dawsonhaven, SC 06156",5480.87
ORD_00000400,CUST_000942,2025-01-20,Delivered,Credit Card,"888 Mitchell Hollow
Leeburgh, CO 62722",3238.76
ORD_00000401,CUST_000309,2025-01-26,Cancelled,Bank Transfer,"Unit 5457 Box 4770
DPO AA 05699",1654.88
ORD_00000402,CUST_000068,2024-12-13,Pending,Credit Card,"588 Larry Turnpike Suite 643
Port Steven, MN 40894",3427.4
ORD_00000403,CUST_000573,2024-07-06,Pending,PayPal,"USNV Simmons
FPO AE 62469",2230.23
ORD_00000404,CUST_000871,2024-11-19,Delivered,Bank Transfer,"PSC 5626, Box 6998
APO AE 71257",2131.88
ORD_00000405,CUST_000099,2024-06-26,Cancelled,Bank Transfer,"200 Scott Freeway Apt. 646
South Theresafurt, SC 41010",4817.52
ORD_00000406,CUST_000239,2024-12-29,Cancelled,Credit Card,"75583 Jessica Fork
Lake Christopher, OR 33137",5284.18
