customer_id,name,email,phone,registration_date,age,gender,location,country,customer_segment,preferred_category
CUST_000817,Stanley Brown,qhendricks@example.net,+1-471-677-5461,2023-07-13,42,F,Daniellebury,Mauritania,Silver,Sports
CUST_000818,Jessica Kramer,vfuller@example.net,822-659-0956,2024-11-08,42,F,East Todd,Niue,Silver,Home
CUST_000819,Kenneth Shepard,corymiller@example.org,287-380-3586,2024-05-04,58,Other,Port Madisonport,Puerto Rico,Silver,Sports
CUST_000820,Mark Perez,michaelmatthews@example.net,+1-945-829-5171x222,2024-12-05,28,F,East Angela,Cocos (Keeling) Islands,Gold,Clothing
CUST_000821,Isaac Roberts,danielthompson@example.net,249-663-3083x34447,2024-06-08,29,F,Romeroshire,Uzbekistan,Platinum,Sports
CUST_000822,Devin Smith,alexbrooks@example.net,(885)519-5377x4926,2023-10-01,21,F,Robertview,Colombia,Bronze,Home
CUST_000823,Jonathan Flores,ernesthoward@example.org,4612658129,2024-09-27,26,M,East Brittany,Brazil,Platinum,Sports
CUST_000824,Thomas Friedman,jrobinson@example.net,259-863-6372x62942,2024-03-08,50,Other,Elizabethhaven,Anguilla,Platinum,Home
CUST_000825,Kristen Davis,jenniferwalker@example.net,001-300-749-8321x12212,2024-12-05,61,F,Lake Nathanberg,Trinidad and Tobago,Platinum,Home
CUST_000826,Jason Porter,aevans@example.org,001-291-885-4880x64420,2023-10-14,49,M,Ramoshaven,Lesotho,Bronze,Sports
CUST_000827,Erik Murphy,slittle@example.com,001-441-496-2342x1926,2023-07-31,19,M,North Kevin,Bahrain,Gold,Electronics
CUST_000828,Christopher King,laurarodriguez@example.net,689.311.7972x6999,2024-09-25,35,M,North Jill,Angola,Gold,Clothing
CUST_000829,Shaun Henderson,mclaughlinjulie@example.net,8005532853,2025-03-06,67,F,West Crystalmouth,Sudan,Platinum,Sports
CUST_000830,David Moreno,andreasmith@example.com,+1-926-892-9900,2024-07-01,50,M,Martinmouth,Saudi Arabia,Bronze,Books
CUST_000831,David Perez,nicolemason@example.com,+1-333-576-1851x86267,2024-04-19,67,Other,Tammyville,Afghanistan,Gold,Sports
CUST_000832,Cheryl Beck,jamesperez@example.net,(318)983-5279,2024-01-30,70,M,South Stephaniefort,Lithuania,Platinum,Sports
CUST_000833,Matthew Henderson,margaret20@example.net,+1-981-843-1927,2023-08-31,31,F,West Tarachester,Mozambique,Bronze,Clothing
CUST_000834,Maria Weaver,michael72@example.net,+1-402-766-5686x29591,2024-04-29,37,M,Christinashire,Mongolia,Platinum,Books
CUST_000835,Carla Nguyen,emily07@example.net,629-390-7472x9669,2024-12-16,40,M,Washingtonside,Afghanistan,Platinum,Electronics
CUST_000836,Linda Parker,wscott@example.net,+1-894-964-1839x841,2023-12-01,67,M,Stonemouth,Costa Rica,Silver,Sports
CUST_000837,Kevin Stokes,osbornkelly@example.net,+1-804-245-0928,2024-01-31,62,F,North Mary,Antigua and Barbuda,Platinum,Clothing
CUST_000838,Charles Ellis,jross@example.net,3085248458,2023-06-07,57,M,Port Elizabeth,Armenia,Silver,Clothing
CUST_000839,Eric Briggs,christinedoyle@example.com,001-518-256-3027x5000,2024-10-15,69,M,Wolffurt,Bosnia and Herzegovina,Gold,Sports
CUST_000840,Sheila Carlson,andredonaldson@example.com,(241)984-9378x4679,2025-04-05,35,Other,Lake Davidfort,Central African Republic,Silver,Books
CUST_000841,Marvin Johnson,welchjames@example.com,001-810-934-4442x990,2023-12-24,80,Other,Stephanieside,United Kingdom,Gold,Books
CUST_000842,Sabrina Brooks,shelby62@example.org,855-499-6725,2023-10-19,54,F,North Chelsea,Greenland,Bronze,Clothing
CUST_000843,Timothy Holland,scott04@example.com,476-348-4559x3965,2025-02-15,79,F,New Jeffrey,Albania,Bronze,Books
CUST_000844,Brad Taylor MD,jeffery29@example.org,4369221173,2024-06-02,73,Other,Bartonside,Norway,Silver,Clothing
CUST_000845,Danielle Reed,jennifer58@example.com,(829)342-5251,2025-05-21,33,M,Tracyland,Kiribati,Gold,Clothing
CUST_000846,George Williams,coxcarol@example.com,674.347.3535x247,2025-02-05,66,Other,Wilsonshire,French Southern Territories,Platinum,Home
CUST_000847,Veronica Stevens,keith93@example.org,537-588-0331x83611,2025-01-30,27,Other,South Sharon,Malaysia,Gold,Home
CUST_000848,Joseph Thompson,gomezgrant@example.net,630.848.6251x5217,2024-01-31,42,F,West Jessica,Liberia,Bronze,Electronics
CUST_000849,Rachel Williams,kellygina@example.org,646-571-7762x9691,2023-11-07,43,Other,Taylorshire,Equatorial Guinea,Gold,Books
CUST_000850,Lori Jordan,brian99@example.net,5012089857,2024-06-29,47,F,Port Sarah,Russian Federation,Gold,Sports
CUST_000851,Brandon Miller,salvarado@example.com,(946)748-8499,2024-04-22,18,Other,Madisonfort,Greenland,Bronze,Home
CUST_000852,Laura Webster,soniaharmon@example.net,3224179789,2024-01-11,58,Other,Lake Charlene,Tokelau,Gold,Electronics
CUST_000853,Bradley Smith,karen84@example.com,214-536-7286x81123,2024-06-27,68,Other,Karenside,Brazil,Platinum,Clothing
CUST_000854,Laura Lynch,fflowers@example.com,490-809-9217x79055,2025-04-12,79,F,East Madeline,Holy See (Vatican City State),Silver,Home
CUST_000855,Ronald Edwards,webstersteven@example.net,5533260119,2023-06-14,35,F,Port Ashley,Lebanon,Gold,Books
CUST_000856,Matthew Edwards,sanchezronald@example.net,7852818104,2025-03-10,53,Other,Jasonmouth,Costa Rica,Silver,Sports
CUST_000857,Taylor Cantu,wharris@example.com,(571)535-8969,2024-02-20,72,F,Lake Adrianmouth,Mayotte,Gold,Electronics
CUST_000858,Shane Potter,odavis@example.com,731.356.6397x925,2023-08-20,20,M,Johnton,Palestinian Territory,Platinum,Electronics
CUST_000859,Jordan Allen,bwhite@example.org,+1-496-366-0534,2024-03-09,25,M,Jonathanchester,Belarus,Platinum,Home
CUST_000860,Brian Kidd,uhaley@example.net,258.546.4051,2024-10-08,18,F,East Tracyborough,Algeria,Silver,Clothing
CUST_000861,John Clark,sarahhicks@example.org,844-271-8939x530,2024-04-07,74,Other,Greentown,Montenegro,Gold,Clothing
CUST_000862,Jonathan Gallagher,sheena87@example.com,851-335-8727x17430,2025-01-03,73,F,Combsview,Singapore,Bronze,Books
CUST_000863,Sandra Harris,brittanywolf@example.org,973.287.7583x33647,2025-02-02,34,M,East Jennifertown,Nigeria,Gold,Clothing
CUST_000864,Terri Bailey,lcosta@example.net,(462)554-2041,2025-03-21,21,F,Lake Denisemouth,Kyrgyz Republic,Gold,Clothing
CUST_000865,Derrick Ramirez,brownhannah@example.net,001-341-293-2453,2024-09-03,45,Other,Coreyberg,Cambodia,Bronze,Electronics
CUST_000866,Kimberly Owens,yhernandez@example.com,001-463-422-5174,2024-01-04,18,M,Marisaborough,China,Platinum,Electronics
CUST_000867,Brian Poole,johnsonkevin@example.net,(216)230-7028x67202,2024-08-14,26,Other,South Patricia,Israel,Silver,Sports
CUST_000868,Andrea Ward,lmullen@example.org,9575795001,2023-09-14,61,F,North Laurenborough,Nicaragua,Bronze,Electronics
CUST_000869,Collin Osborne,fjackson@example.org,986.490.8716,2023-10-20,62,F,Port Madisonmouth,Trinidad and Tobago,Bronze,Home
CUST_000870,Patricia Paul,lutzdaniel@example.org,+1-217-407-4436,2025-01-30,62,M,Kellyberg,Colombia,Platinum,Electronics
CUST_000871,Brandon Sanders,matthewlewis@example.net,212-509-4477x269,2024-10-11,32,F,Maystad,Germany,Bronze,Electronics
CUST_000872,Thomas Ruiz,pearsoncarrie@example.com,001-480-324-5598x5160,2023-08-23,24,F,West Stephanieside,Mozambique,Gold,Books
CUST_000873,Ann Trujillo,sholder@example.com,001-898-264-7868x6237,2025-03-31,26,F,Larryview,Anguilla,Silver,Clothing
CUST_000874,Crystal Nicholson,daviladaniel@example.org,549.892.1640x0698,2024-08-24,22,Other,Port James,Greece,Bronze,Sports
CUST_000875,Diana Adams,cnelson@example.net,(413)498-6546,2024-11-10,59,M,East Cameronburgh,Cook Islands,Platinum,Books
CUST_000876,Katherine Mcmillan,michellehoward@example.com,8335000088,2025-01-06,64,M,Chavezshire,Bouvet Island (Bouvetoya),Silver,Home
CUST_000877,April Meyer,martinezdavid@example.org,5919692327,2024-11-30,57,Other,Singhton,Iceland,Platinum,Clothing
CUST_000878,Robert Rogers,bendermichelle@example.net,(874)363-0009x98433,2025-03-18,23,M,South Christopher,Bhutan,Silver,Electronics
CUST_000879,Angela Davis,heather58@example.org,001-894-820-3401x53534,2023-06-28,55,Other,Nicholasshire,New Caledonia,Platinum,Books
CUST_000880,Diane Zamora,michelle67@example.org,001-401-408-2402x818,2024-09-26,79,F,Carlsonport,Afghanistan,Gold,Clothing
CUST_000881,Steven Taylor,vincent17@example.com,001-952-273-5364x235,2023-06-13,33,F,East Christineside,Zambia,Bronze,Clothing
CUST_000882,Michael Rodriguez,parksshawna@example.net,(255)990-4610,2024-08-19,53,Other,North Joseph,Ireland,Gold,Electronics
CUST_000883,Bradley Hoffman,stephenjohnson@example.net,001-723-229-6151x2048,2024-06-04,72,Other,Grahammouth,Czech Republic,Gold,Clothing
CUST_000884,Patricia Cross,larry04@example.net,(327)763-4601,2023-11-26,51,Other,Victorborough,Saint Martin,Silver,Home
CUST_000885,Ryan Green,angela61@example.com,(882)825-1272x67086,2025-04-20,36,Other,Cisnerosberg,Falkland Islands (Malvinas),Bronze,Clothing
CUST_000886,Dr. Lisa Ramos,cphelps@example.net,294-877-1290x350,2025-05-19,49,F,Port Williamhaven,Mongolia,Bronze,Clothing
CUST_000887,Mr. Charles Young,lisa40@example.com,001-466-782-1215x6495,2023-12-11,49,Other,North Tara,Palestinian Territory,Bronze,Sports
CUST_000888,Rebecca Day,mirandacraig@example.net,+1-573-688-1827x306,2023-11-18,74,M,Vincenthaven,Sri Lanka,Gold,Books
CUST_000889,Austin Black,zherrera@example.com,605-311-0212x543,2025-01-13,26,F,East Michelle,British Indian Ocean Territory (Chagos Archipelago),Platinum,Books
CUST_000890,Amber Carr,psmith@example.com,(518)360-0320,2024-08-14,52,Other,North Christopherview,Antigua and Barbuda,Silver,Home
CUST_000891,Christine Ellison,pli@example.org,001-671-397-8601x62590,2024-08-05,79,M,Meganmouth,Swaziland,Bronze,Sports
CUST_000892,Sharon Morse,jonessusan@example.com,958.221.0728,2024-05-16,22,M,Georgeton,Saint Barthelemy,Gold,Clothing
CUST_000893,Brian Perry,sjohnson@example.net,697-922-3996,2024-05-30,20,M,New Jamesmouth,Taiwan,Platinum,Sports
CUST_000894,Jermaine Barnes,yoderadam@example.com,+1-408-655-7800,2024-10-08,36,Other,Jamesberg,Croatia,Platinum,Home
CUST_000895,Tracey Martin,myersbenjamin@example.com,+1-368-857-4670x675,2024-09-02,62,F,East Belindastad,Qatar,Bronze,Sports
CUST_000896,Sherry Thomas,brian16@example.com,(261)607-0335,2025-03-20,52,Other,West Melinda,Reunion,Silver,Books
CUST_000897,Ashley Medina,beckyroberts@example.com,413.300.4169x10530,2024-03-02,23,F,South Thomasstad,Serbia,Bronze,Sports
CUST_000898,Krista Price,richard33@example.net,+1-953-848-1105x014,2023-12-13,76,M,South William,Sri Lanka,Silver,Sports
CUST_000899,Jessica Haley,thomas85@example.com,001-912-381-7751x2395,2024-02-11,38,F,Ericton,Serbia,Bronze,Books
CUST_000900,Linda Martin,ssmith@example.com,(554)267-7205x17107,2025-01-31,62,F,Martinezfurt,Sri Lanka,Silver,Electronics
CUST_000901,Matthew Schmidt,timothysharp@example.org,675-343-8027,2025-02-10,33,M,Janiceburgh,Hungary,Platinum,Electronics
CUST_000902,Justin Cook,zjennings@example.org,928.884.0766x420,2024-10-18,47,Other,South Sonya,Tokelau,Bronze,Books
CUST_000903,Christine Morgan,salvarez@example.org,(692)838-6879x060,2024-08-12,60,Other,East Brian,Grenada,Silver,Electronics
CUST_000904,Paula Green,kristina89@example.org,739.861.5976x4053,2024-05-01,18,Other,Portermouth,Luxembourg,Silver,Electronics
CUST_000905,Hailey Moore,willismichelle@example.org,442.927.3627x32022,2023-08-21,28,F,Port Stevenstad,Pakistan,Gold,Sports
CUST_000906,Jessica Martinez,krodriguez@example.org,001-242-798-5144x86983,2023-10-13,51,Other,Port Rogershire,Algeria,Gold,Clothing
CUST_000907,Scott White,roachjulie@example.net,+1-201-842-6471,2024-07-10,41,M,South Steventown,Uruguay,Gold,Electronics
CUST_000908,Zachary Ross,seanosborne@example.com,+1-500-349-3326x72446,2025-02-26,67,M,Mooreview,Slovenia,Gold,Home
CUST_000909,William Moon,fernandezsusan@example.org,001-565-540-2599x8519,2023-09-07,35,Other,Port Trevor,Mauritius,Bronze,Books
CUST_000910,Caitlin Armstrong,pwalker@example.org,696-702-6676x5272,2025-05-21,63,Other,Bakershire,Holy See (Vatican City State),Bronze,Home
CUST_000911,Nathan Wagner,aturner@example.com,001-275-460-2080x1929,2023-10-21,47,Other,West Kimberlyport,Turkmenistan,Gold,Electronics
CUST_000912,Lisa Ramirez,richardsglenn@example.org,(733)732-0235x102,2024-02-13,49,Other,North Christinebury,Guadeloupe,Silver,Books
CUST_000913,Robert Vega,perezrichard@example.net,+1-684-539-3332,2024-03-21,28,F,New Ronald,Albania,Bronze,Sports
CUST_000914,Alyssa Elliott,daviddecker@example.com,001-441-229-0759x65999,2023-09-01,61,Other,South Richard,Belarus,Bronze,Clothing
CUST_000915,Mr. Jacob Moore,cruzcaitlin@example.com,+1-319-537-5919x2267,2023-08-19,65,Other,Jessefurt,Brunei Darussalam,Bronze,Electronics
CUST_000916,Sarah Hill,edward86@example.com,(412)609-6173x0099,2024-01-23,72,M,West Bruce,Chad,Silver,Electronics
CUST_000917,Amy Vazquez,michael51@example.com,921.991.4308,2025-04-07,48,F,Littleview,Lao People's Democratic Republic,Platinum,Clothing
CUST_000918,Beth Schwartz,michelle21@example.net,+1-634-958-1920,2024-06-01,29,M,Vasquezfurt,Switzerland,Platinum,Clothing
CUST_000919,Tonya Gilmore,briannaandersen@example.com,(215)790-2578x464,2024-09-14,38,M,Jillhaven,Congo,Platinum,Books
CUST_000920,Kimberly Kaufman,holly72@example.com,(708)646-7292,2025-04-12,35,M,Jillianland,Solomon Islands,Gold,Electronics
CUST_000921,Caroline Moore,mollysmith@example.org,+1-825-562-4728,2024-08-10,50,Other,Nicoletown,Bermuda,Bronze,Clothing
CUST_000922,Caroline Martin,christopher99@example.org,+1-200-696-6270x266,2025-04-08,32,Other,Mariaton,Mozambique,Bronze,Home
CUST_000923,Cory Jones,deborah03@example.net,401-493-3538,2023-10-02,22,F,Davisshire,Cyprus,Gold,Books
CUST_000924,Aaron Williams,huynhdouglas@example.com,+1-505-764-6160x76264,2023-06-14,38,M,Jeremyburgh,Cook Islands,Platinum,Electronics
CUST_000925,Brandon Mckenzie,meredithnunez@example.org,661.409.4416,2025-04-23,41,M,South Michaelport,Brazil,Gold,Sports
CUST_000926,Christina White,ybarrett@example.net,(676)806-3494x290,2025-01-18,68,F,Murphymouth,Bolivia,Silver,Home
CUST_000927,Jessica Bolton,kharvey@example.org,(642)602-4837,2024-12-21,41,Other,Port Tylerbury,Ethiopia,Platinum,Clothing
CUST_000928,Richard Flynn,carmstrong@example.net,001-602-954-8536x26890,2023-10-11,64,Other,Grossview,Bahrain,Silver,Clothing
CUST_000929,Veronica Smith,jeremy55@example.com,001-542-916-4359x9009,2024-07-01,18,F,Emilyton,Gambia,Bronze,Clothing
CUST_000930,Matthew Jenkins Jr.,stanleyblanchard@example.net,643-870-6618x756,2025-02-16,52,F,Lake Natalie,Saudi Arabia,Bronze,Books
CUST_000931,Juan Lamb,richardsonkenneth@example.net,985-989-9002,2025-04-12,18,Other,New Megan,Algeria,Platinum,Books
CUST_000932,Elizabeth Williams,jsantos@example.com,5435566050,2024-04-26,24,M,Vargasbury,Croatia,Silver,Home
CUST_000933,John Alexander,andrewsullivan@example.net,682-322-6679,2024-08-29,49,M,Romerohaven,Jersey,Silver,Books
CUST_000934,Jonathan Rivera,hugheskaren@example.net,(434)428-9876x05504,2025-02-01,23,M,Brownside,Jamaica,Silver,Sports
CUST_000935,Pamela Gardner,cvega@example.org,(463)320-1629x07399,2024-10-10,44,Other,South David,Cape Verde,Gold,Home
CUST_000936,Frank Stephenson,kendrahall@example.org,208.564.9426x942,2024-11-12,80,Other,North Emily,Dominica,Bronze,Sports
CUST_000937,Elizabeth Mayo,rodriguezmichael@example.net,+1-567-206-9219x587,2024-03-01,24,Other,West Jesse,United States Minor Outlying Islands,Silver,Home
CUST_000938,Patty Hopkins,lisaterry@example.net,+1-717-281-6780x66431,2023-08-21,22,Other,Nicoleshire,Uruguay,Bronze,Home
CUST_000939,Brenda Horn,murphyjames@example.com,001-201-370-9264x07030,2024-05-04,60,M,Hernandezburgh,Netherlands Antilles,Silver,Books
CUST_000940,Krista Curtis,marissa85@example.org,+1-807-228-8959x27411,2024-04-11,34,F,Lake Carolfurt,Togo,Platinum,Books
CUST_000941,Robert Sullivan,alexisjohnson@example.org,6396170263,2023-12-20,38,F,Leahfurt,Norfolk Island,Gold,Clothing
CUST_000942,Maria Cook,fyoder@example.org,2423425369,2025-04-23,22,M,East Stephen,Egypt,Silver,Sports
CUST_000943,Juan Adams,tsullivan@example.org,796.470.2436,2025-02-13,24,M,Bobbystad,Cyprus,Bronze,Clothing
CUST_000944,Jessica Mason,graveslisa@example.com,001-540-736-4882x15977,2023-12-26,46,F,Jenkinsborough,Brunei Darussalam,Gold,Home
CUST_000945,Andrew Powell,nmunoz@example.net,(449)812-5949x72204,2023-10-19,25,Other,Elliottberg,Algeria,Gold,Clothing
CUST_000946,James Levy,wthompson@example.com,+1-899-929-9833x587,2024-11-07,46,F,Carrstad,United States Virgin Islands,Platinum,Books
CUST_000947,Alexandria Martinez,alicia08@example.com,+1-831-253-9839x122,2023-06-28,72,M,West Kennethmouth,Venezuela,Bronze,Clothing
CUST_000948,Ryan Ramsey,fryekevin@example.net,+1-730-449-1341x03897,2025-03-26,69,Other,Andersonshire,New Zealand,Gold,Sports
CUST_000949,Maria Wall,vphillips@example.net,001-524-205-9208x235,2024-07-27,20,M,Holderchester,New Caledonia,Gold,Clothing
CUST_000950,Ashley Harding,kmartinez@example.net,5562820175,2024-04-29,23,Other,Ortizhaven,Jersey,Silver,Books
CUST_000951,Vanessa Hernandez,melissa04@example.org,374-212-5313x7956,2023-07-14,43,Other,Simpsonburgh,Barbados,Bronze,Books
CUST_000952,Wesley Brown MD,tammythomas@example.com,+1-599-619-3873x370,2024-11-22,34,M,Melissaport,Falkland Islands (Malvinas),Bronze,Home
CUST_000953,Donna Lynch,trevor07@example.net,+1-762-335-1076,2024-12-26,72,F,Port Thomaston,Uruguay,Silver,Electronics
CUST_000954,Sarah Proctor,webbjohn@example.net,(689)251-4563,2024-08-22,47,M,New Laurahaven,Afghanistan,Silver,Electronics
CUST_000955,Joshua Miller,morrismary@example.com,296-653-9160x770,2023-06-15,18,M,Port Laurie,Saint Barthelemy,Silver,Clothing
CUST_000956,Steven Wilson,traci39@example.net,+1-822-418-0396,2024-12-18,30,F,East Willieside,Micronesia,Gold,Electronics
CUST_000957,Travis Fuller,kelleramanda@example.org,(865)529-5164,2025-03-01,55,Other,West Jennifer,Bulgaria,Gold,Electronics
CUST_000958,Timothy Jacobs,bevans@example.net,306.670.8987x09201,2025-02-28,19,M,North Jamesberg,Sudan,Silver,Home
CUST_000959,Brett Rogers,angela80@example.com,(663)921-1960,2025-01-10,69,M,East Andrew,Czech Republic,Bronze,Books
CUST_000960,Julie Smith,xcrane@example.net,347-708-2317x146,2024-11-21,25,M,Robertfort,Spain,Platinum,Electronics
CUST_000961,Jason Salas,johnwarner@example.net,(905)930-2618x4025,2023-06-11,28,Other,Blackton,Greenland,Platinum,Home
CUST_000962,Amber Young,bfoster@example.org,(202)581-6409x891,2024-08-08,49,M,East Brianbury,Northern Mariana Islands,Platinum,Home
CUST_000963,Jacob Johnson,matthew37@example.com,001-279-253-1926,2024-09-04,29,F,Williamsmouth,Guernsey,Silver,Clothing
CUST_000964,Theresa Michael,jonathan49@example.org,3543894453,2024-07-18,35,F,Lake Amyfurt,Guernsey,Platinum,Clothing
CUST_000965,Kendra Campbell,kathleen66@example.org,(795)821-7970,2024-03-10,20,Other,Port Ricky,Sudan,Silver,Books
CUST_000966,Charles Weaver,westkenneth@example.net,(766)202-3515,2023-07-28,49,F,Lake Adam,Kazakhstan,Platinum,Electronics
CUST_000967,Nicholas Tapia,gcrawford@example.com,(505)787-9052x24413,2024-01-17,23,F,Brianfurt,Estonia,Platinum,Clothing
CUST_000968,Holly Davis,heather79@example.org,871-791-8986x64693,2024-03-16,44,M,New Jimmymouth,Rwanda,Silver,Sports
CUST_000969,Deborah Lambert,afoster@example.com,+1-470-423-7718x43019,2023-06-25,68,M,Ryanbury,Cuba,Platinum,Books
CUST_000970,Robert Vaughn,rlewis@example.org,796.544.0282,2024-12-15,48,Other,Donovanmouth,Honduras,Platinum,Books
CUST_000971,Linda Lopez,scottsellers@example.net,001-323-685-2023x209,2024-10-22,76,Other,North Rodneyborough,Denmark,Gold,Home
CUST_000972,Casey Ramirez,jasonphillips@example.net,799-382-9075,2024-02-01,35,M,Hannahberg,Ukraine,Bronze,Books
CUST_000973,Thomas Ramos,mcarroll@example.net,538-531-0064,2024-10-11,56,M,Port Katherine,Niue,Bronze,Books
CUST_000974,Brittany Anderson,nmcdonald@example.org,968-206-6470,2023-11-05,21,F,Brianfurt,South Georgia and the South Sandwich Islands,Gold,Sports
CUST_000975,Lucas Jackson,derek41@example.net,9747027406,2024-06-11,32,M,Chavezberg,Holy See (Vatican City State),Bronze,Clothing
CUST_000976,April Howe,alexanderwilliams@example.net,(938)556-4614x9745,2023-08-22,60,M,New Holly,Montserrat,Gold,Sports
CUST_000977,Nicole Roberson,megan91@example.com,+1-486-809-9550x493,2024-12-24,70,Other,Phillipsberg,Bulgaria,Bronze,Clothing
CUST_000978,Vanessa Scott,ggarcia@example.org,001-689-281-1594x853,2023-06-09,54,F,East Ginachester,Saint Vincent and the Grenadines,Gold,Clothing
CUST_000979,Tamara Martin,lisastanton@example.net,474-422-5678x7188,2023-11-03,29,M,Brownside,Thailand,Gold,Books
CUST_000980,James Williams,archerjames@example.net,795-864-7998x460,2024-10-20,76,Other,Ashleyfurt,Congo,Bronze,Books
CUST_000981,Kimberly Maddox,zmoore@example.org,4802926166,2023-08-18,78,Other,Michaelmouth,Saint Martin,Silver,Sports
CUST_000982,Jonathon Tapia,victor86@example.com,957-751-2476x40006,2024-06-21,78,M,Stokesberg,French Guiana,Platinum,Sports
CUST_000983,Heather Perry,jonathan12@example.org,544-818-9974x023,2025-04-03,37,M,Smithbury,Taiwan,Platinum,Electronics
CUST_000984,John Williams,chavezsusan@example.com,209.444.2386,2023-07-10,23,M,Jessicaside,New Zealand,Silver,Sports
CUST_000985,Courtney Bird,julie34@example.net,001-909-461-9797,2025-02-10,32,M,Veronicaside,Ethiopia,Platinum,Electronics
CUST_000986,Jack Lynch,evansrobin@example.com,956.574.8095,2024-07-29,39,Other,West Breannaside,Aruba,Silver,Clothing
CUST_000987,William Smith,joseph03@example.org,(489)225-8490x734,2023-11-20,39,Other,Ortegafort,France,Silver,Books
CUST_000988,Julia Lynch,douglascarl@example.com,001-648-323-0882x9586,2024-07-28,21,M,East Deborah,Cyprus,Silver,Sports
CUST_000989,Steven Johnson,jennifer69@example.com,(576)274-8317,2024-03-13,63,M,Port Brittany,Palestinian Territory,Bronze,Sports
CUST_000990,Suzanne Miller,holdenalyssa@example.org,288.824.2655x946,2025-04-15,73,F,East Steve,Cambodia,Bronze,Books
CUST_000991,John Cole,hoopernicole@example.org,990.706.5487x0847,2024-11-02,63,Other,Lake Kyliechester,Luxembourg,Platinum,Sports
CUST_000992,Dale Warren,cameronkaitlyn@example.com,815.491.5790x89458,2024-03-29,24,F,New Joseph,Malaysia,Gold,Books
CUST_000993,Daniel Johnson,susanjennings@example.com,223-796-1219,2024-11-27,26,M,East Sarahside,Mali,Platinum,Home
CUST_000994,Sarah Mueller,dixondennis@example.org,+1-970-466-9010x7923,2024-08-10,59,F,South Angela,Uganda,Silver,Sports
CUST_000995,Donald Mccarthy,mstanley@example.com,8355067578,2025-06-04,62,Other,West Michael,Kiribati,Gold,Clothing
CUST_000996,John Young,cannonmary@example.net,715.455.0570,2024-09-19,60,Other,Williamsonbury,Maldives,Silver,Home
CUST_000997,Rodney Baker,michael88@example.org,514-714-7012,2025-02-17,37,Other,South Amanda,Kenya,Gold,Clothing
CUST_000998,Mark Long,manningbrandi@example.com,697.680.2344x568,2024-04-03,29,Other,Andrewsport,Anguilla,Bronze,Sports
CUST_000999,Wanda Weiss,bswanson@example.com,9165329573,2025-03-02,43,Other,Brandifort,Haiti,Bronze,Clothing
CUST_001000,Thomas Guzman,elainehall@example.net,(583)402-9158x5423,2024-01-12,56,F,Bondstad,Bangladesh,Silver,Sports
